Generation;AvgFitness;MaxFitness;MinFitness;StdDevFitness;AvgStamina;MaxStamina;MinStamina;StdDevStamina;AvgSpeed;MaxSpeed;MinSpeed;StdDevSpeed;AvgEatNeed;MaxEatNeed;MinEatNeed;StdDevEatNeed;AvgFatSave;MaxFatSave;MinFatSave;StdDevFatSave
26;152,0437;153,5249;142,8165;2,3321;4,9893;5,0000;4,8356;0,0288;19,9903;20,1426;19,8030;0,0499;4,3078;6,0000;2,0000;1,0761;0,2044;0,3300;0,0000;0,0758
27;152,2117;153,5249;140,4666;2,5425;4,9876;5,0000;4,8911;0,0255;19,9913;20,1861;19,8316;0,0436;4,3393;6,0000;2,0000;1,1288;0,2252;0,3478;0,0283;0,0615
28;152,3871;153,5249;139,3659;2,5585;4,9886;5,0041;4,9020;0,0198;19,9966;20,0863;19,9451;0,0213;4,3104;6,0000;2,0000;0,9992;0,2213;0,3380;0,1071;0,0586
29;152,9865;153,5249;148,6714;0,8307;4,9937;5,0798;4,9560;0,0196;19,9951;20,0863;19,9790;0,0157;4,0549;5,7902;2,0000;1,1447;0,2251;0,3656;0,0712;0,0688
30;152,1619;153,5249;127,1235;4,4144;4,9971;5,1595;4,9581;0,0302;20,0057;20,1517;19,8814;0,0484;3,7820;6,0000;2,0000;1,3194;0,2370;0,3876;0,0329;0,0843
31;153,0490;153,5249;151,7742;0,4490;4,9899;5,0000;4,9454;0,0155;19,9819;20,0863;19,8004;0,0430;3,7741;5,7038;2,0000;1,1867;0,2147;0,4972;0,0000;0,1078
32;152,6846;153,5249;144,8683;1,7701;4,9897;5,0510;4,9365;0,0201;19,9902;20,1281;19,8760;0,0383;3,7076;6,0000;2,0000;1,2116;0,2245;0,5639;-0,1049;0,1168
33;152,4444;153,5249;145,6692;2,0739;4,9917;5,1556;4,8080;0,0433;19,9795;20,0000;19,8183;0,0406;3,7604;6,0000;1,9404;1,1796;0,1845;0,5674;-0,0435;0,1367
34;152,6932;153,5249;145,6692;1,5865;4,9785;5,0099;4,7675;0,0504;19,9988;20,1392;19,9009;0,0344;3,8892;6,0000;2,0000;1,0226;0,2393;0,6683;0,0000;0,1574
35;152,7151;153,5331;147,3574;1,4408;4,9719;5,0191;4,7394;0,0644;19,9928;20,1154;19,8811;0,0412;3,7844;5,0552;2,0000;0,7686;0,2651;0,6662;0,0000;0,1366
36;152,8734;153,5331;148,8273;0,9854;4,9811;5,0191;4,7931;0,0439;19,9873;20,0973;19,9276;0,0399;4,0245;4,8713;2,0000;0,5471;0,2811;0,6662;0,0000;0,1451
37;152,7076;153,5331;149,1794;1,0439;4,9731;5,0191;4,7950;0,0495;19,9886;20,0973;19,9295;0,0331;3,9456;5,7669;2,0000;0,7155;0,2992;0,6575;0,0461;0,1476
38;152,5558;153,5331;147,7092;1,3557;4,9739;5,0191;4,7961;0,0534;19,9831;20,1108;19,7763;0,0574;4,0140;5,6665;2,0000;0,6159;0,2942;0,5813;0,0000;0,1292
39;152,4501;153,5331;146,7773;1,3831;4,9726;5,1216;4,6959;0,0658;19,9805;20,0973;19,8810;0,0435;4,0465;5,2621;2,7993;0,5341;0,2980;0,5813;0,0558;0,1299
40;152,5410;153,5332;146,5050;1,3196;4,9749;5,0430;4,6643;0,0638;19,9699;20,1048;19,7893;0,0626;4,0291;5,2621;2,7993;0,5555;0,2915;0,7032;0,0705;0,1519
41;152,4185;153,5332;145,9161;1,5065;4,9747;5,0191;4,8190;0,0486;19,9797;20,1747;19,8603;0,0681;4,0956;6,0000;3,1470;0,6503;0,2923;0,5957;0,0231;0,1543
42;152,3973;153,5332;145,4089;1,9875;5,0014;5,1611;4,8707;0,0457;19,9739;20,0973;19,8363;0,0573;4,1322;6,0413;3,0346;0,7734;0,2615;0,6687;0,0170;0,1215
43;152,6400;153,5332;145,9378;1,3866;4,9957;5,1023;4,8735;0,0328;19,9746;20,0973;19,8369;0,0590;4,0486;6,0000;2,9481;0,7395;0,2523;0,6003;0,1057;0,0998
44;152,6986;153,5338;143,9126;1,6563;4,9965;5,1545;4,8592;0,0470;19,9714;20,0973;19,8090;0,0689;4,1917;5,7386;2,6088;0,6313;0,2413;0,5649;0,0858;0,1090
45;152,3914;153,5338;131,0715;3,5394;4,9866;5,1545;4,8678;0,0506;19,9820;20,0973;19,6647;0,0699;4,1467;5,2189;2,5026;0,6476;0,2364;0,5375;0,0747;0,0948
46;152,9405;153,5338;150,5882;0,7800;4,9829;5,0191;4,8656;0,0383;19,9865;20,0973;19,8451;0,0440;4,0079;5,5130;2,0000;0,8947;0,2515;0,6210;0,0170;0,1248
47;153,0164;153,5350;148,0166;0,9967;4,9958;5,1843;4,8488;0,0457;19,9896;20,1174;19,8673;0,0422;4,2045;5,5609;2,0000;0,8583;0,2273;0,4542;0,0000;0,1035
48;153,1116;153,5350;149,3925;0,6958;4,9965;5,1843;4,8030;0,0525;19,9923;20,1905;19,8502;0,0484;4,0753;5,8322;2,0000;0,9129;0,2480;0,4780;0,0000;0,1234
49;153,1558;153,5350;150,5713;0,6127;4,9929;5,1843;4,8624;0,0406;19,9965;20,1905;19,8302;0,0652;3,7483;5,4635;2,0000;1,0260;0,2233;0,4295;0,0233;0,0934
0;4,1588;32,7134;-5,6577;8,9148;2,4090;4,8680;0,5912;1,2923;13,0114;19,6878;5,5655;4,3801;3,9952;5,8785;2,1821;1,0757;0,4333;0,9886;0,0170;0,3159
1;98,2590;120,0783;76,3624;11,6372;3,4999;4,9165;0,5040;1,1256;16,0290;20,0000;5,0000;4,0717;3,7273;6,0000;2,0000;1,2560;0,3862;1,0000;0,0000;0,3587
2;101,0697;127,4347;78,1274;13,5995;3,6926;4,9165;0,5000;1,1550;16,4345;20,0000;5,2486;3,3226;4,1160;6,0000;2,0000;1,3209;0,4661;1,0000;-0,1970;0,3659
3;101,3560;127,4347;81,1177;12,0709;3,8110;4,8854;0,5015;0,9405;16,3956;20,0000;5,0000;3,2619;3,8650;6,0000;2,0000;1,4958;0,5353;1,0000;0,0000;0,3108
4;101,6338;134,1806;81,5347;13,4607;3,6960;5,1008;1,3411;1,0215;16,9454;20,0000;6,1518;3,3552;4,0224;6,0000;2,0000;1,4813;0,4884;0,9684;0,0000;0,3033
5;106,7120;134,1806;80,5355;14,2191;3,9872;5,0000;0,5173;0,9207;16,8117;20,0000;6,7802;2,8776;3,8521;6,0000;2,0000;1,4488;0,5230;1,0000;0,0000;0,2729
6;109,0613;136,1501;85,4413;13,5047;4,1057;5,0000;2,4076;0,6852;16,9122;20,0000;6,1473;3,2135;3,8350;6,0000;2,0000;1,2928;0,5316;1,0000;0,0000;0,2541
7;111,4567;136,1501;83,6928;12,6934;4,2681;5,0000;2,9289;0,4922;16,7070;20,0000;5,0000;2,9007;3,6327;6,0000;1,9540;1,2848;0,5665;1,0000;0,0000;0,2453
8;117,2219;136,1503;90,8427;13,0066;4,4627;5,0000;3,7083;0,3890;17,1764;20,0000;13,0706;2,2917;3,8702;6,0000;2,0000;1,4353;0,6345;1,0000;0,0253;0,2394
9;121,1095;139,7247;91,5623;14,0494;4,4630;5,1362;3,6603;0,3656;17,9164;20,0000;12,8038;2,1578;4,4579;6,0000;2,0000;1,3806;0,6487;1,0000;0,2488;0,2040
10;123,5769;145,6263;101,2435;12,5280;4,3316;5,1362;3,5420;0,4294;18,3835;20,0000;12,8187;1,8483;4,2230;6,0000;2,0000;1,5712;0,6095;1,0000;0,2467;0,1584
11;128,5618;148,5555;93,8250;11,7589;4,4297;5,1362;3,2643;0,4205;18,6570;20,0000;14,1245;1,2877;4,1586;6,0000;2,0000;1,4569;0,5764;1,0000;0,2861;0,1609
12;128,7952;148,5555;91,1052;13,9695;4,4850;5,0357;3,4015;0,4157;18,5013;20,0000;13,7967;1,5320;4,0683;6,0554;2,0000;1,4418;0,5965;1,0000;0,2861;0,1908
13;130,9798;148,5555;96,3051;12,2376;4,5058;5,0000;3,2265;0,4262;18,8625;20,0000;15,2549;1,2575;3,9090;6,0000;2,0000;1,4554;0,6047;1,0000;0,1761;0,2083
14;128,6768;148,5555;92,7756;13,3195;4,4323;5,0000;3,3606;0,5184;18,5336;20,0000;14,0696;1,3305;4,2703;6,0447;2,0000;1,4697;0,6198;1,0000;0,3632;0,1834
15;132,1120;148,5555;96,8769;13,1626;4,5321;5,0000;3,3078;0,5350;19,0614;20,0000;16,8583;0,9431;4,1697;6,0000;2,0000;1,2313;0,6330;1,0000;0,3014;0,2094
16;134,8225;148,5555;104,1640;10,2450;4,5955;5,0000;2,9853;0,5001;19,3281;20,0000;16,7919;0,7535;3,9806;6,0000;2,0000;0,9882;0,6211;1,0000;0,0613;0,2177
17;134,7937;149,1092;95,8811;11,6068;4,6000;5,0000;2,5373;0,5534;19,4138;20,0000;17,6446;0,6553;3,9042;5,6081;2,0000;0,8484;0,6991;1,0000;0,2821;0,2253
18;136,5495;149,1092;101,7840;11,5935;4,6341;5,0000;1,6278;0,6636;19,6543;20,0000;17,8412;0,5075;3,7868;5,6648;2,0000;0,8500;0,7404;1,0000;0,2614;0,2301
19;139,5241;149,1092;108,6769;9,2774;4,7643;5,1012;1,6713;0,5920;19,6865;20,0000;18,1511;0,4421;3,7203;6,0000;2,0845;0,9585;0,7540;1,0678;0,2965;0,1965
20;141,8166;149,1092;124,5100;5,6501;4,8952;5,0811;4,4096;0,1661;19,7930;20,0000;17,6013;0,3884;3,7652;6,0000;2,0845;0,9568;0,7756;1,0000;0,3918;0,1749
21;141,2976;149,1092;121,1089;7,3323;4,9249;5,1534;4,5965;0,1282;19,8581;20,0134;19,4514;0,1501;3,2837;4,9168;2,0000;0,8701;0,7932;1,0000;0,4442;0,1476
22;144,9653;149,3528;125,3633;4,7619;4,9283;5,0000;4,5327;0,1210;19,9042;20,0000;19,5671;0,1168;2,8945;5,7327;2,0000;1,0390;0,7725;1,0000;0,1934;0,1717
23;145,0917;149,3528;127,3962;5,0707;4,9289;5,0294;4,5503;0,1064;19,9087;20,0000;19,5187;0,1264;2,5473;4,9013;2,0000;0,6999;0,8096;1,0000;0,3843;0,1277
24;145,1083;149,3528;127,9387;5,4478;4,9318;5,0294;4,3916;0,1202;19,9476;20,0395;19,6781;0,0776;2,3994;5,5623;2,0000;0,6236;0,7990;0,9921;0,2379;0,1613
25;146,4037;149,5645;129,4640;3,7291;4,9341;5,0000;4,5916;0,1110;19,9493;20,0000;19,7261;0,0592;2,2824;3,4858;2,0000;0,3152;0,8034;1,0195;0,2379;0,1603
26;147,2392;149,5645;141,3849;2,1691;4,9478;5,0000;4,6571;0,0850;19,9667;20,1317;19,8371;0,0607;2,2823;3,7456;1,8968;0,4014;0,7874;1,0000;0,2379;0,1610
27;147,5907;149,5645;141,0666;1,9936;4,9691;5,0401;4,6881;0,0683;19,9606;20,0724;19,8099;0,0546;2,3015;3,2299;1,9086;0,3175;0,8637;1,0000;0,6002;0,1015
28;147,7094;149,5645;142,5495;1,5944;4,9623;5,0000;4,8314;0,0543;19,9731;20,0000;19,7952;0,0469;2,2372;3,5160;1,9265;0,3402;0,8620;1,1209;0,5786;0,1173
29;148,4798;149,6482;145,5840;1,0329;4,9766;5,0000;4,8251;0,0429;19,9876;20,0669;19,7584;0,0493;2,1171;2,4392;2,0000;0,1052;0,8599;1,0000;0,6002;0,1033
30;148,4720;149,6482;144,3828;1,3060;4,9721;5,0000;4,7838;0,0589;19,9980;20,0590;19,9417;0,0168;2,1333;2,4665;2,0000;0,1076;0,8361;1,0000;0,5175;0,1344
31;148,5288;149,6482;143,8671;1,5009;4,9708;5,0000;4,7755;0,0597;19,9875;20,0577;19,8173;0,0356;2,1109;2,3717;2,0000;0,1039;0,8598;0,9993;0,4579;0,1323
32;148,4185;149,9056;143,4790;1,6517;4,9648;5,0054;4,7674;0,0634;19,9894;20,0000;19,8986;0,0215;2,1179;2,4152;1,8817;0,1372;0,8719;1,0000;0,2842;0,1688
33;148,2233;149,9056;144,5189;1,6112;4,9580;5,0802;4,7921;0,0651;19,9908;20,0000;19,8574;0,0240;2,1192;2,5666;1,8817;0,1504;0,8600;1,0000;0,3319;0,1989
34;147,8908;149,9056;143,7121;1,6174;4,9454;5,0802;4,7855;0,0773;19,9887;20,0000;19,8328;0,0323;2,1281;2,5549;1,8817;0,1502;0,8797;1,0000;0,2260;0,1798
35;147,4066;149,9056;144,0473;1,9445;4,9120;5,0802;4,7500;0,0875;19,9919;20,0314;19,8355;0,0283;2,0960;2,3887;1,8817;0,1195;0,8714;1,1292;0,1194;0,2231
36;148,0917;149,9056;144,3641;1,5019;4,9457;5,0641;4,7724;0,0657;19,9965;20,1217;19,8626;0,0298;2,1124;2,4513;1,8817;0,1256;0,8845;1,0000;0,0155;0,2017
37;147,7196;149,9056;142,7809;1,5934;4,9221;5,0000;4,6900;0,0737;19,9965;20,0000;19,9399;0,0104;2,0807;2,4037;1,8817;0,1073;0,8526;1,0000;0,0000;0,2448
38;147,3569;149,9056;140,5242;2,5252;4,9031;5,0000;4,5764;0,1175;20,0018;20,1575;19,9725;0,0254;2,0845;2,3932;1,8817;0,0968;0,8294;1,0000;0,0494;0,2195
39;147,3899;149,9056;138,4745;2,4023;4,9177;5,1959;4,5049;0,1207;20,0012;20,1712;19,9224;0,0298;2,1043;2,5461;1,8817;0,1350;0,8190;1,0000;0,2514;0,1957
40;147,8286;149,9056;140,5388;2,2354;4,9283;5,1060;4,5413;0,1120;19,9936;20,0000;19,8890;0,0240;2,0790;2,7148;1,8817;0,1296;0,8882;1,0576;0,2504;0,1448
41;148,2409;149,9056;140,9584;1,9916;4,9374;5,0000;4,5413;0,0978;19,9952;20,0000;19,8890;0,0197;2,0327;2,2232;1,8242;0,0779;0,9284;1,0000;0,5763;0,0840
42;148,1380;149,9056;142,2743;1,9413;4,9395;5,1063;4,6409;0,0966;19,9960;20,1401;19,8568;0,0369;2,0608;2,2440;1,8817;0,0787;0,9229;1,1399;0,4107;0,1059
43;148,0674;149,9908;141,5862;2,0314;4,9371;5,1166;4,6045;0,1000;20,0037;20,1248;19,9686;0,0220;2,0680;2,3224;1,8572;0,0927;0,8938;1,0000;0,1335;0,1570
44;148,2485;149,9908;139,7506;2,4819;4,9395;5,1311;4,5138;0,1239;20,0002;20,1248;19,8866;0,0267;2,0323;2,3224;1,8572;0,0849;0,8604;1,0257;0,0000;0,1861
45;148,1680;149,9908;139,1646;2,7494;4,9417;5,1311;4,4762;0,1411;19,9895;20,0000;19,8383;0,0356;2,0494;2,3137;1,8572;0,1037;0,8067;1,0257;0,0000;0,1960
46;148,3920;149,9908;139,3790;2,1406;4,9501;5,0000;4,4908;0,0977;19,9740;20,0000;19,7669;0,0537;2,0419;2,3134;1,8572;0,0907;0,7635;1,0000;0,0000;0,2041
47;148,2609;150,0703;136,2124;2,7997;4,9500;5,1281;4,2967;0,1440;19,9550;20,0000;19,7477;0,0705;2,0411;2,3396;1,8095;0,1004;0,7203;1,0000;0,0000;0,2090
48;149,0195;150,0703;144,4748;1,1088;4,9855;5,1472;4,7547;0,0552;19,9625;20,0000;19,7728;0,0660;2,0282;2,2979;1,8095;0,0814;0,6938;1,0000;0,0000;0,2425
49;148,8224;150,0703;142,5172;1,7736;4,9770;5,1375;4,6493;0,0915;19,9845;20,1851;19,7861;0,0671;2,0410;2,2979;1,8095;0,0945;0,7188;1,1748;0,0000;0,2635
0;9,8688;28,9618;-1,1324;7,6417;2,8815;4,9186;0,5794;1,1943;10,8724;18,7543;5,0220;3,7204;4,1119;5,9606;2,0224;1,1411;0,4907;0,9637;0,0245;0,2662
1;98,8876;118,5225;79,0158;10,0164;3,6006;5,0000;0,5000;1,0278;12,5412;18,8104;5,0030;3,6061;3,8251;6,0000;2,0000;1,2316;0,4502;0,9558;0,0000;0,2478
2;99,9320;118,5225;82,9945;11,2575;3,5745;5,0000;0,5000;1,1525;13,3498;19,1696;5,6124;3,3106;3,6953;5,9644;1,9297;1,2568;0,4435;1,0000;0,0000;0,2341
3;105,4626;131,1962;83,6856;10,7217;3,7961;4,9898;0,5000;0,9512;14,8540;20,0000;6,3589;3,0618;3,3384;6,0000;2,0000;1,1685;0,4027;1,0000;0,0000;0,2672
4;112,3177;132,9761;93,6067;9,9776;4,0817;4,9898;0,5000;0,7173;16,2871;20,0000;11,6350;2,6169;2,9779;5,7000;2,0000;0,8986;0,3327;0,7919;0,0000;0,1992
5;114,3575;141,7554;96,8475;12,0700;4,0901;4,8590;0,5000;0,6819;16,5117;20,0000;11,5126;2,6607;3,2178;5,2543;2,0000;0,9377;0,3568;1,0000;0,0000;0,2182
6;118,1576;152,7132;101,8050;11,9317;3,9162;5,0000;0,3317;0,9021;18,0839;20,0000;8,8555;2,2006;3,3490;6,0000;2,0000;1,1402;0,3757;0,9828;-0,1682;0,2350
7;120,0780;152,7132;95,9262;14,7444;4,0196;5,0000;2,1863;0,4949;18,1350;20,0027;5,2103;3,1086;3,7115;6,0000;2,0000;1,0049;0,4007;0,7730;0,0000;0,2122
8;124,0889;152,7132;90,9788;14,1152;4,0880;5,0000;3,0401;0,4104;18,9255;20,0027;7,7603;2,3240;3,8229;6,0000;2,0000;1,1000;0,4214;0,7007;0,0000;0,2101
9;122,9609;152,7132;87,4370;17,3265;4,1234;5,0000;3,4828;0,4079;18,0086;20,0027;5,1031;4,0557;3,5691;5,9723;2,0000;1,0158;0,3987;0,6868;0,0000;0,2038
10;125,4745;152,7132;90,2233;16,2930;4,1827;5,0000;3,2764;0,4778;18,3999;20,0027;6,3177;3,2614;3,4631;6,0000;2,0000;1,2534;0,3964;0,7820;0,0837;0,1814
11;130,8903;152,7132;93,0575;16,5885;4,3715;5,0000;3,2764;0,5196;18,6365;20,0027;6,3177;2,9749;3,0468;6,0000;2,0000;1,0588;0,3341;0,7374;0,0967;0,1607
12;136,5176;152,7132;90,4955;16,5717;4,6686;5,0000;3,6621;0,3830;18,8741;20,0027;6,4045;2,6388;2,9217;5,1931;2,0000;0,7490;0,3028;0,6649;0,0454;0,1460
13;145,5047;152,9006;121,7236;9,6670;4,8438;5,0000;3,8922;0,2618;19,3017;20,1624;11,6202;1,9269;2,7259;5,1449;2,0000;0,6959;0,3251;0,7915;0,0065;0,1733
14;146,3134;152,9006;106,2557;10,0985;4,8764;5,0000;4,1750;0,1971;19,6018;20,1855;12,7113;1,4607;2,7013;4,5598;2,0079;0,6390;0,3680;0,9451;0,0719;0,1825
15;147,2168;152,9006;125,3115;7,2070;4,8775;5,0000;4,3394;0,1678;19,7147;20,1855;13,0475;1,1296;2,7649;5,2875;2,0000;0,7361;0,3482;0,8175;0,1254;0,1554
16;146,4572;152,9611;118,9722;8,6371;4,8679;5,0000;4,3897;0,1844;19,4064;20,0000;10,3617;1,8847;2,5377;3,5973;2,0000;0,4420;0,3659;0,9712;0,1132;0,2250
17;148,8290;153,0835;136,7134;4,3594;4,8580;5,0000;4,1575;0,2011;19,8561;20,0000;19,3238;0,2124;2,5253;4,1808;2,0000;0,4585;0,4491;1,0000;0,0000;0,2455
18;148,6229;153,0835;130,2550;5,2507;4,8688;5,1545;3,7911;0,2325;19,8597;20,0000;19,0311;0,2049;2,5248;3,5168;2,0000;0,2930;0,4144;1,0000;0,0540;0,2322
19;148,6298;153,1001;133,7546;5,2189;4,9194;5,1462;4,4941;0,1400;19,8646;20,0000;18,9187;0,2482;2,5932;3,9622;2,0000;0,3288;0,4561;0,9103;0,1131;0,2314
20;149,8896;153,3594;133,7013;4,4914;4,9532;5,0482;4,5330;0,0968;19,8410;20,0000;18,7429;0,2771;2,6108;4,6883;2,0000;0,4703;0,4396;1,0000;0,0609;0,2868
21;149,9836;153,3594;127,9011;4,1973;4,9423;5,0000;4,7036;0,0810;19,7898;20,0000;18,6954;0,2953;2,6406;4,2948;2,0000;0,4401;0,4756;1,0000;0,0000;0,2814
22;149,5909;153,3594;138,9262;2,9434;4,9329;5,1544;4,6876;0,0921;19,7583;20,0000;18,8030;0,2999;2,6905;5,2366;2,0000;0,6109;0,5826;1,0000;0,0350;0,3125
23;148,5381;153,3594;133,4126;4,2603;4,9291;5,1147;4,6857;0,0919;19,7094;20,0000;18,6428;0,3446;2,9832;5,9042;2,0644;0,8225;0,5949;1,0000;0,0000;0,3686
24;149,1087;153,3594;141,4550;3,0004;4,9203;5,1038;4,6092;0,0931;19,6819;20,0000;18,1093;0,4160;2,8042;6,0000;2,0000;0,6597;0,5207;1,0000;0,0000;0,3474
25;149,1287;153,3594;134,5078;3,7617;4,9255;5,0000;4,6017;0,0897;19,6734;20,0000;18,6709;0,3586;2,7136;3,9064;1,9005;0,4579;0,3817;1,0000;-0,0055;0,2862
26;147,2954;153,3594;129,6430;6,8689;4,9016;5,0000;4,2688;0,1428;19,6477;20,0000;18,2375;0,4205;2,6844;3,9403;2,0000;0,4730;0,3739;1,0000;0,1085;0,2555
27;149,7609;153,3594;132,1570;4,5594;4,9617;5,1638;4,7497;0,0824;19,6762;20,0245;18,0166;0,4921;2,7402;3,9403;2,0000;0,4072;0,3099;1,0000;0,0000;0,2518
28;149,5765;153,3594;142,5742;3,0951;4,9404;5,0000;4,6728;0,0846;19,6095;20,0722;18,1486;0,4822;2,5822;3,6706;1,8394;0,4006;0,2606;1,0000;0,0000;0,2018
29;149,5665;153,3594;138,2191;3,8166;4,9455;5,0574;4,6523;0,0953;19,5869;20,0000;17,4679;0,5948;2,7380;3,8999;2,0000;0,3869;0,2103;0,3782;0,0467;0,0734
30;148,8285;153,3594;133,7534;4,4952;4,9482;5,1790;4,6497;0,1005;19,5450;20,1704;17,4313;0,6108;2,7506;3,8081;2,2016;0,2906;0,2050;0,3654;0,0656;0,0794
31;149,4760;153,3594;137,3141;4,1811;4,9121;5,0000;4,5336;0,1180;19,7276;20,0000;17,3549;0,5201;2,7336;3,1948;2,4331;0,1684;0,2238;0,4011;0,0634;0,0864
32;149,1527;153,3594;133,2158;5,0740;4,9201;5,1113;4,4226;0,1289;19,6087;20,0000;16,4276;0,7896;2,7027;3,0434;2,3969;0,1455;0,2153;0,5254;0,0241;0,0871
33;148,1488;153,3594;129,6939;6,3905;4,9124;5,0000;4,5871;0,1132;19,5808;20,1150;16,2415;0,8740;2,6317;2,8969;2,2305;0,1509;0,2173;0,6288;0,0596;0,0979
34;148,4754;153,4306;131,5178;6,4408;4,9508;5,0639;4,7674;0,0703;19,7022;20,0000;17,3536;0,5741;2,6509;3,0724;2,2245;0,1470;0,2610;0,8037;0,0549;0,1596
35;148,7728;153,4306;131,3177;6,2013;4,9333;5,0639;4,6794;0,0862;19,7868;20,0000;18,4167;0,4042;2,6839;3,0724;2,4736;0,1172;0,2745;1,0000;0,0000;0,1990
36;149,7887;153,4306;131,0753;4,4744;4,9207;5,0639;4,6746;0,0965;19,8003;20,0000;18,1567;0,4084;2,6873;2,8975;2,4402;0,1047;0,2979;1,0000;0,0000;0,2149
37;149,6009;153,4529;131,6681;4,7687;4,9224;5,1271;4,6913;0,1060;19,8642;20,0000;18,7300;0,3042;2,6733;3,0347;2,3672;0,1429;0,2662;0,6249;0,0000;0,1558
38;148,7679;153,4529;132,7374;5,1700;4,9064;5,0639;4,6388;0,1164;19,8970;20,0000;18,2699;0,2850;2,6596;2,9266;2,2421;0,1291;0,2465;0,7261;0,0000;0,1349
39;147,2078;153,4529;129,4065;7,2844;4,9190;5,0639;4,6229;0,1127;19,9454;20,0000;19,3153;0,1185;2,6524;2,9352;2,2223;0,1606;0,2011;0,6114;0,0000;0,1221
40;150,0676;153,5070;134,1951;4,4226;4,9329;5,1769;4,5586;0,1317;19,9759;20,1017;19,6496;0,0709;2,6893;2,9951;2,2423;0,1692;0,2197;0,7987;0,0000;0,1373
41;150,1436;153,5070;134,5126;4,9559;4,9424;5,0702;4,6478;0,1013;19,9846;20,0000;19,8066;0,0345;2,6572;3,0285;2,2770;0,1575;0,2183;1,0000;0,0000;0,1637
42;151,4215;153,5192;134,5126;3,5240;4,9419;5,0000;4,7367;0,0831;19,9916;20,1478;19,8191;0,0399;2,6442;3,0597;2,1819;0,1800;0,2458;1,0000;0,0000;0,2071
43;150,7899;153,5199;130,5681;4,6274;4,9357;5,1465;4,7262;0,0960;19,9992;20,1238;19,9688;0,0216;2,6820;3,2362;2,2417;0,1924;0,2461;1,0000;0,0000;0,2375
44;150,9641;153,5199;139,2481;2,7735;4,9165;5,0000;4,7262;0,0933;19,9910;20,0000;19,8388;0,0276;2,6569;3,0254;2,2417;0,1424;0,2503;1,0000;0,0000;0,2825
45;151,7696;153,5260;141,5716;2,5508;4,9418;5,0000;4,7262;0,0855;19,9802;20,0000;19,7194;0,0513;2,6676;3,0048;2,3880;0,1126;0,2736;1,0000;0,0000;0,3201
46;152,4559;153,5260;146,5469;1,7630;4,9598;5,0000;4,6713;0,0825;19,9858;20,0610;19,8865;0,0333;2,6687;3,0048;2,4870;0,1211;0,2258;0,9847;-0,0469;0,2907
47;152,3356;153,5260;143,9374;1,6486;4,9732;5,0208;4,8027;0,0409;19,9643;20,0883;19,8170;0,0539;2,6808;2,9475;2,5233;0,0995;0,2020;0,8971;-0,0121;0,2747
48;152,3853;153,5260;147,5052;1,4100;4,9726;5,0756;4,7083;0,0589;19,9645;20,1835;19,8073;0,0684;2,6410;2,8890;2,4871;0,0804;0,1635;0,8096;0,0000;0,1968
49;152,9970;153,5303;150,1716;0,7407;4,9887;5,0756;4,8652;0,0288;19,9705;20,0833;19,8274;0,0491;2,6341;2,9285;2,4342;0,0849;0,1278;0,6590;0,0000;0,1411
0;4,2593;32,4651;-5,3553;7,5418;2,6057;4,8522;0,5478;1,1989;12,8298;19,8531;5,0549;4,3323;4,0338;5,8229;2,0206;1,1924;0,4546;0,9952;0,0133;0,2824
1;94,6351;113,5195;80,1369;9,2169;3,1401;4,9405;0,5478;1,1824;14,8179;20,0000;5,0000;4,5211;4,3765;6,0000;2,0000;1,1815;0,4839;0,9439;0,0000;0,2683
2;94,8797;113,6821;77,2495;11,3111;3,5094;5,0000;0,5000;1,2619;14,5076;20,0000;5,1746;4,2635;4,8226;6,0000;2,0305;0,9601;0,5546;1,0783;0,0000;0,2748
3;97,4536;123,5325;74,9252;13,0939;3,2763;5,0000;0,5000;1,3563;14,7033;20,0000;5,0939;4,5195;4,7338;6,0000;2,0000;1,0985;0,5448;1,0000;0,1667;0,2495
4;95,0714;123,5325;75,5590;14,0402;3,2359;5,0000;0,5000;1,2904;13,3022;20,0000;5,5814;4,6976;4,6841;6,0000;2,0000;1,0423;0,5286;1,0000;0,1451;0,1982
5;99,1245;133,8745;76,1271;15,0674;3,5680;5,0000;0,7074;1,1020;14,4914;20,0000;5,2994;4,5158;4,8451;6,0000;2,9770;0,7988;0,5079;0,9229;0,0672;0,2214
6;100,3085;133,8745;76,5587;16,2606;3,5301;5,0000;0,5000;1,1868;14,8681;20,0000;7,7015;4,1391;4,8425;5,7851;2,8283;0,6832;0,5845;1,0123;0,0607;0,2324
7;105,9523;133,8745;78,0883;16,6836;3,5398;4,9129;0,5000;1,0911;16,4855;20,0000;7,4065;3,7148;5,0887;6,0000;3,6837;0,5879;0,4570;1,0000;0,0104;0,2761
8;113,7802;134,8653;82,4261;13,9898;3,8720;5,0000;2,1786;0,6852;17,6218;20,0000;5,0000;3,1338;5,2741;6,0000;4,2961;0,3476;0,3895;1,0000;-0,0010;0,2836
9;118,9862;136,1160;87,1238;14,0695;3,9147;4,5933;2,2116;0,6448;18,2867;20,0000;8,9012;2,7284;5,4134;5,9818;4,8442;0,2313;0,2595;0,7099;0,0000;0,2306
10;120,9150;137,2367;84,9628;12,9461;4,0592;4,6109;2,5243;0,5624;17,6512;20,0000;7,8849;3,4391;5,4241;5,7927;5,0226;0,1823;0,1597;0,8540;-0,1005;0,2229
